hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,average_daily_rate,required_car_parking_spaces,total_of_special_requests,arrival_date
Resort_Hotel,19,1,2,2,none,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,60,parking,0,2016-02-29
City_Hotel,5,0,4,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,76.58,none,1,2015-11-10
Resort_Hotel,29,2,1,2,none,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,120.6,none,0,2015-07-18
City_Hotel,128,0,1,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,193.5,none,1,2017-05-13
Resort_Hotel,25,2,5,2,none,BB,Online_TA,TA/TO,0,0,0,E,E,1,No_Deposit,0,Transient,183,parking,2,2015-07-26
City_Hotel,273,0,2,1,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient-Party,87,none,0,2015-07-17
City_Hotel,4,2,1,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,108.67,none,3,2016-11-19
Resort_Hotel,27,2,1,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,40,none,0,2016-10-16
City_Hotel,0,0,1,2,none,BB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,75,none,0,2015-08-05
City_Hotel,14,0,1,1,none,BB,Corporate,Corporate,0,0,0,A,A,0,No_Deposit,0,Transient,79,none,0,2016-11-29
City_Hotel,118,1,1,1,none,BB,Offline_TA/TO,Corporate,0,0,0,A,A,1,No_Deposit,0,Transient-Party,110,none,0,2016-06-06
City_Hotel,3,0,2,2,none,BB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,65.89,none,0,2015-12-18
City_Hotel,242,0,3,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,2,No_Deposit,0,Transient,89.1,none,1,2017-07-20
City_Hotel,27,2,1,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,91.8,none,1,2015-12-27
City_Hotel,273,0,2,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,109,none,0,2015-07-17
City_Hotel,12,0,3,2,none,BB,Corporate,Corporate,0,0,0,A,A,0,No_Deposit,0,Transient-Party,65,none,0,2015-08-05
Resort_Hotel,0,0,1,1,none,BB,Corporate,Corporate,0,0,0,A,A,1,No_Deposit,0,Transient,30,none,0,2016-12-14
Resort_Hotel,4,2,2,2,none,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,95,none,0,2017-06-04
City_Hotel,32,0,2,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,170,none,1,2017-08-25
City_Hotel,117,1,3,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,120.5,none,1,2017-05-29
City_Hotel,132,0,2,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,105.3,none,0,2016-05-06
City_Hotel,79,2,4,2,none,SC,Online_TA,TA/TO,0,0,0,A,B,1,No_Deposit,0,Transient,120.6,none,0,2016-06-16
City_Hotel,292,0,2,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient-Party,115,none,0,2016-07-21
City_Hotel,174,2,2,2,none,BB,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,90,none,1,2017-03-05
Resort_Hotel,47,2,5,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,0,Contract,70.38,none,0,2017-02-12
Resort_Hotel,176,2,6,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,E,E,0,No_Deposit,0,Transient,119.25,none,0,2015-08-08
City_Hotel,2,0,1,1,none,BB,Corporate,Corporate,0,0,0,A,A,0,No_Deposit,0,Transient-Party,65,none,0,2016-03-02
Resort_Hotel,286,2,4,2,none,BB,Groups,Corporate,0,0,0,A,A,2,No_Deposit,0,Transient-Party,8,none,0,2015-10-14
Resort_Hotel,0,0,1,2,none,BB,Online_TA,TA/TO,0,0,0,A,B,0,No_Deposit,0,Transient,172,none,1,2015-08-13
City_Hotel,197,0,3,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,72.25,none,1,2016-08-24
City_Hotel,74,0,2,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,B,0,No_Deposit,0,Transient-Party,109,none,0,2015-09-18
Resort_Hotel,30,0,4,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,98.5,parking,2,2015-12-23
City_Hotel,48,1,3,3,none,BB,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,0,Transient,125.8,none,3,2017-03-09
Resort_Hotel,222,0,4,2,none,BB,Online_TA,TA/TO,0,0,0,A,E,0,No_Deposit,0,Transient,52.98,parking,1,2016-05-24
City_Hotel,38,2,2,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,53.97,none,2,2016-02-06
Resort_Hotel,90,1,3,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,39.8,none,1,2016-11-17
Resort_Hotel,22,1,2,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,26,none,0,2015-12-04
City_Hotel,0,0,1,2,none,SC,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,99,none,0,2016-07-20
Resort_Hotel,2,0,2,2,none,BB,Direct,Direct,0,0,0,E,E,0,No_Deposit,0,Transient,65,none,0,2016-03-01
City_Hotel,87,1,2,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,135,none,4,2017-05-05
Resort_Hotel,4,0,1,2,none,BB,Direct,Direct,1,0,1,D,D,0,No_Deposit,0,Transient,55,parking,2,2017-01-28
City_Hotel,135,2,0,3,none,BB,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,0,Transient,162,none,2,2016-09-25
City_Hotel,3,1,1,1,none,BB,Corporate,Corporate,0,0,0,E,E,0,No_Deposit,0,Transient,166.25,none,0,2016-09-26
City_Hotel,17,0,2,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,130,none,2,2016-11-03
City_Hotel,5,1,0,1,none,BB,Corporate,Corporate,1,0,1,A,A,0,No_Deposit,0,Transient,95,none,0,2017-06-05
Resort_Hotel,34,2,4,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,146,none,0,2015-07-26
City_Hotel,31,2,1,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,83.9,none,1,2016-03-05
City_Hotel,32,0,2,1,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,73,none,0,2015-11-20
Resort_Hotel,201,3,8,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,46.98,none,2,2016-05-16
City_Hotel,1,1,1,2,none,BB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,81.99,none,2,2017-01-30
City_Hotel,96,0,4,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,103.5,none,0,2016-07-06
City_Hotel,133,0,2,2,none,BB,Online_TA,TA/TO,0,0,0,B,B,1,No_Deposit,0,Transient,110.7,none,1,2016-10-21
City_Hotel,0,0,1,1,none,SC,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,78,none,0,2017-02-24
City_Hotel,89,0,2,2,none,SC,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,86.4,none,0,2017-07-27
City_Hotel,3,1,2,1,none,BB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,75,none,1,2015-08-21
Resort_Hotel,13,0,3,2,none,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,48,none,0,2017-02-02
Resort_Hotel,1,0,1,1,none,BB,Corporate,Corporate,0,0,0,A,A,0,No_Deposit,0,Transient,40,none,0,2016-03-16
Resort_Hotel,215,2,5,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,66.34,none,1,2016-05-30
Resort_Hotel,13,0,1,2,none,BB,Online_TA,Direct,0,0,1,A,A,0,No_Deposit,0,Transient,48,none,2,2017-01-21
City_Hotel,1,2,0,1,none,BB,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,75,none,0,2015-09-06
City_Hotel,36,0,3,1,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,91,none,0,2015-10-13
Resort_Hotel,4,0,1,2,none,BB,Direct,Direct,0,0,0,A,C,0,No_Deposit,0,Transient,55,none,1,2016-02-13
Resort_Hotel,0,0,2,2,none,BB,Direct,Direct,0,0,0,D,D,1,No_Deposit,0,Transient,46,none,0,2015-12-11
City_Hotel,298,0,2,1,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,207,Transient-Party,76,none,0,2016-05-10
City_Hotel,181,1,3,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,108,none,1,2017-08-21
City_Hotel,5,0,2,2,none,BB,Corporate,Corporate,0,0,0,A,A,0,No_Deposit,0,Transient-Party,110,none,1,2016-05-24
City_Hotel,34,2,0,3,none,BB,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,129,none,0,2017-07-09
Resort_Hotel,53,2,5,2,none,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,54.71,none,1,2016-03-06
Resort_Hotel,181,4,8,3,none,HB,Direct,Direct,0,0,0,E,E,1,No_Deposit,0,Transient-Party,265,none,2,2016-08-07
Resort_Hotel,28,2,1,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,204,parking,2,2017-08-27
City_Hotel,1,0,1,1,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,97,parking,3,2016-12-15
City_Hotel,9,0,1,1,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,82.92,none,0,2016-03-30
Resort_Hotel,0,0,1,1,none,BB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,52,parking,0,2017-01-18
Resort_Hotel,27,0,1,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,95,none,1,2017-04-19
City_Hotel,95,2,2,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,132.6,none,0,2016-05-20
City_Hotel,6,0,4,1,none,BB,Aviation,Corporate,0,0,0,D,D,0,No_Deposit,0,Transient,110,none,0,2016-10-26
City_Hotel,4,0,1,1,none,BB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,80,none,0,2016-02-05
City_Hotel,7,0,3,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,B,0,No_Deposit,0,Transient-Party,116,none,1,2016-02-11
City_Hotel,80,0,2,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,50,Transient-Party,136,none,0,2015-10-09
City_Hotel,320,0,2,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,115,none,1,2016-08-18
City_Hotel,6,2,2,2,none,BB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,123.5,none,3,2015-10-25
City_Hotel,9,1,0,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,125,none,1,2017-07-16
City_Hotel,263,2,2,2,none,BB,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,105,none,1,2017-06-23
Resort_Hotel,61,0,4,2,none,HB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,145.6,none,1,2017-06-13
City_Hotel,4,0,1,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,79,none,0,2016-02-16
City_Hotel,14,0,1,1,none,BB,Corporate,Corporate,1,0,4,A,E,0,No_Deposit,0,Transient,89,none,1,2016-09-14
City_Hotel,185,0,3,3,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,175.5,none,0,2017-08-02
Resort_Hotel,0,2,2,2,none,BB,Direct,Direct,0,0,0,E,E,0,No_Deposit,0,Transient,97.5,none,0,2017-05-14
City_Hotel,39,0,2,1,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient-Party,87,none,0,2015-08-14
Resort_Hotel,66,1,1,2,none,FB,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,64,none,0,2015-12-05
City_Hotel,169,0,4,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient-Party,123.25,none,0,2016-05-25
Resort_Hotel,0,0,0,3,none,HB,Offline_TA/TO,TA/TO,1,0,0,A,I,0,No_Deposit,0,Transient,0,none,0,2015-08-27
Resort_Hotel,25,4,6,1,none,BB,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient,39,none,2,2016-01-10
City_Hotel,276,0,3,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,178,Transient-Party,116.33,none,0,2016-09-22
City_Hotel,5,0,2,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,129,none,1,2016-08-26
City_Hotel,1,0,2,1,none,BB,Aviation,Corporate,1,0,1,D,D,0,No_Deposit,0,Transient,110,none,0,2016-10-11
City_Hotel,4,0,2,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,89,none,0,2017-05-02
City_Hotel,18,1,0,2,none,BB,Online_TA,TA/TO,0,0,0,D,A,0,No_Deposit,0,Transient,97.02,none,0,2016-06-13
Resort_Hotel,44,0,2,2,none,BB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,90,none,0,2016-05-27
Resort_Hotel,0,0,2,1,none,BB,Corporate,Corporate,0,0,0,A,D,0,No_Deposit,0,Transient,35,none,0,2017-02-21
City_Hotel,2,0,1,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,108,none,1,2016-02-26
City_Hotel,15,0,3,1,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,86,none,0,2016-02-18
City_Hotel,45,1,1,2,none,BB,Direct,Direct,0,0,0,D,A,0,No_Deposit,10,Transient-Party,80,none,0,2016-11-28
City_Hotel,2,1,3,1,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,84.5,none,1,2016-02-22
Resort_Hotel,1,1,2,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,100.67,none,1,2016-12-30
Resort_Hotel,43,2,3,2,none,HB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,77.36,none,2,2016-10-29
City_Hotel,16,2,1,2,none,HB,Groups,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient-Party,86,none,0,2015-07-25
City_Hotel,150,2,3,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,89.1,none,0,2017-05-14
City_Hotel,55,0,1,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,104,none,0,2016-04-06
City_Hotel,79,0,3,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient,120,none,1,2017-04-11
City_Hotel,194,2,3,2,none,SC,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,71.1,none,1,2017-08-27
Resort_Hotel,0,0,3,2,none,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,158.86,none,0,2016-07-14
Resort_Hotel,255,0,3,3,none,BB,Online_TA,TA/TO,0,0,0,G,G,0,No_Deposit,0,Transient,127.67,none,2,2016-09-29
Resort_Hotel,0,1,0,2,none,BB,Online_TA,TA/TO,0,0,0,A,C,0,No_Deposit,0,Transient,132.44,none,0,2015-08-03
Resort_Hotel,45,0,2,2,none,HB,Groups,Direct,0,0,0,D,D,2,No_Deposit,1,Transient-Party,295,parking,1,2016-12-30
City_Hotel,2,2,2,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,81.75,none,1,2016-05-15
Resort_Hotel,19,1,3,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,191,none,1,2016-07-14
City_Hotel,8,0,2,1,none,BB,Groups,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient-Party,65,none,0,2017-02-15
Resort_Hotel,0,0,2,2,none,BB,Direct,Direct,0,0,0,A,A,1,No_Deposit,0,Transient,45,none,0,2016-02-03
City_Hotel,72,1,3,3,none,BB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,115.85,none,2,2016-03-28
City_Hotel,0,0,0,2,none,SC,Online_TA,TA/TO,1,0,0,A,K,0,No_Deposit,0,Transient,0,none,1,2016-10-05
Resort_Hotel,130,0,2,2,none,BB,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,0,Transient,122,none,2,2016-06-03
Resort_Hotel,6,0,1,1,none,BB,Corporate,Corporate,1,0,4,A,A,0,No_Deposit,0,Transient,35,none,0,2017-01-17
Resort_Hotel,111,1,5,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,137,none,0,2017-07-17
City_Hotel,2,0,1,2,none,BB,Direct,Direct,0,0,0,D,F,0,No_Deposit,0,Transient,110.7,none,1,2017-03-11
City_Hotel,26,0,2,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,150,none,1,2017-06-20
City_Hotel,39,1,2,3,none,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,90.23,none,1,2015-12-25
City_Hotel,4,1,0,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,87.74,none,0,2017-07-02
City_Hotel,14,2,2,1,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,117.3,none,0,2016-11-06
Resort_Hotel,203,0,2,2,none,BB,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,46,none,0,2016-05-10
City_Hotel,32,0,2,1,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,73,none,0,2015-11-20
City_Hotel,61,2,2,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,B,1,No_Deposit,0,Transient,63.58,none,0,2016-03-19
City_Hotel,92,2,5,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,95,none,1,2017-08-15
Resort_Hotel,0,0,2,2,none,BB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,70,none,0,2017-03-09
Resort_Hotel,44,0,3,2,none,FB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,72,none,0,2016-12-08
Resort_Hotel,237,2,8,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,E,E,0,No_Deposit,0,Contract,58.95,none,0,2016-05-19
City_Hotel,143,0,3,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,100,none,0,2016-08-25
Resort_Hotel,95,2,4,2,none,BB,Online_TA,TA/TO,0,0,0,A,C,0,No_Deposit,0,Transient,85.8,parking,2,2015-07-04
City_Hotel,17,1,3,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,74.8,none,0,2017-02-13
Resort_Hotel,261,0,2,2,none,HB,Groups,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient-Party,87,none,0,2016-10-06
City_Hotel,28,1,2,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient-Party,87,none,1,2016-03-07
City_Hotel,44,2,1,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,95,none,1,2016-04-23
Resort_Hotel,1,0,1,2,none,BB,Corporate,Corporate,1,0,1,A,C,0,No_Deposit,0,Transient,508,parking,0,2015-07-15
City_Hotel,0,0,2,1,none,SC,Offline_TA/TO,GDS,0,0,0,E,E,1,No_Deposit,0,Transient,190,none,1,2017-05-02
City_Hotel,23,2,1,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,160,none,1,2017-06-03
City_Hotel,13,2,3,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,82.4,none,0,2016-08-21
City_Hotel,18,1,0,1,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,85,none,0,2016-02-22
City_Hotel,37,2,3,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,96.3,none,0,2016-04-30
City_Hotel,51,2,1,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,68.47,none,1,2017-01-22
City_Hotel,44,2,3,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,60,none,0,2015-11-05
City_Hotel,44,2,3,1,none,BB,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,0,Transient,105.9,none,0,2017-01-14
Resort_Hotel,3,0,1,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,0,Transient,56,none,2,2017-02-02
City_Hotel,10,0,4,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,93,none,1,2016-02-24
City_Hotel,418,1,2,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,223,Transient-Party,107,none,0,2016-09-26
Resort_Hotel,105,2,5,2,none,HB,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient,63.14,none,1,2015-10-19
Resort_Hotel,336,2,3,2,none,BB,Groups,Direct,0,0,0,A,A,1,No_Deposit,0,Transient-Party,73.2,parking,0,2016-09-15
Resort_Hotel,69,0,4,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,29.16,none,0,2015-11-17
Resort_Hotel,123,1,1,2,none,FB,Groups,Direct,0,0,0,A,A,0,No_Deposit,0,Transient-Party,64,none,0,2016-02-27
Resort_Hotel,0,1,0,1,none,BB,Corporate,Corporate,0,0,0,A,D,0,No_Deposit,0,Transient,42,parking,0,2017-03-06
City_Hotel,97,1,3,3,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,110.5,none,1,2016-04-25
Resort_Hotel,57,0,2,2,none,BB,Online_TA,TA/TO,0,0,0,A,E,0,No_Deposit,0,Transient,58,none,1,2016-04-13
City_Hotel,59,2,4,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Contract,106.2,none,1,2015-11-28
Resort_Hotel,231,2,5,2,none,BB,Groups,Direct,0,0,0,D,D,0,No_Deposit,0,Transient-Party,71.36,none,0,2016-10-08
City_Hotel,112,0,2,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,100,none,0,2016-06-02
City_Hotel,54,2,1,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,75,none,0,2016-04-02
City_Hotel,80,0,1,2,none,BB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient-Party,108,none,1,2017-07-07
Resort_Hotel,39,2,5,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,47.6,none,0,2015-10-31
City_Hotel,214,2,1,1,none,BB,Groups,Corporate,0,0,0,A,A,1,No_Deposit,0,Transient,75,none,0,2016-11-20
City_Hotel,137,2,1,2,none,HB,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,86,none,0,2015-07-11
City_Hotel,74,0,2,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,109,none,0,2015-09-18
Resort_Hotel,0,0,1,2,none,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,48,none,1,2017-01-25
Resort_Hotel,1,1,0,2,none,HB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,90,none,0,2016-05-02
City_Hotel,3,1,0,1,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,96,none,1,2016-12-05
City_Hotel,15,0,2,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,137,none,1,2016-04-20
Resort_Hotel,7,2,1,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,91.73,parking,0,2017-05-13
Resort_Hotel,329,4,10,3,none,BB,Offline_TA/TO,TA/TO,0,0,0,E,E,0,No_Deposit,0,Contract,146.2,none,2,2015-08-02
City_Hotel,9,2,2,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,92.65,none,1,2017-02-17
City_Hotel,109,2,4,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,102.28,none,1,2016-06-26
Resort_Hotel,47,3,5,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,E,E,0,No_Deposit,0,Transient,161.75,none,2,2017-06-25
City_Hotel,23,2,2,1,none,BB,Online_TA,GDS,0,0,0,A,A,0,No_Deposit,0,Transient,180.25,none,0,2016-11-06
City_Hotel,18,2,3,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient-Party,89,none,1,2016-01-15
Resort_Hotel,8,1,0,2,none,BB,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,0,Transient,115,parking,3,2016-09-19
City_Hotel,1,1,3,3,none,BB,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient-Party,198,none,0,2016-09-22
City_Hotel,119,0,3,2,none,SC,Online_TA,TA/TO,0,0,0,A,C,1,No_Deposit,0,Transient-Party,120,none,0,2017-05-11
Resort_Hotel,42,2,3,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,29,none,0,2016-03-19
City_Hotel,98,0,1,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,117,none,1,2017-04-28
City_Hotel,74,0,1,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,109,none,0,2015-09-18
Resort_Hotel,1,1,0,2,none,BB,Direct,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,64,parking,1,2017-01-29
City_Hotel,2,1,4,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,91.8,none,0,2017-02-06
City_Hotel,15,0,3,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,99,none,1,2016-04-20
